,Angle,HorizontalRange,MaximumHeight,TimeofFlight
149,14.9,126.77907169070289,8.433325678002015,2.6238040117826147
150,15.0,127.55102040816324,8.544298228033249,2.6410106643114357
151,15.100000000000001,128.32141495669262,8.655943752952508,2.658209271863759
152,15.200000000000001,129.09024594927646,8.768260892394295,2.67539978204964
153,15.3,129.85750401795184,8.881248277809712,2.6925821425038046
154,15.4,130.62317981392133,8.99490453248314,2.7097563008858043
155,15.5,131.3872640076669,9.10922827154896,2.726922204880172
156,15.600000000000001,132.14974728906384,9.224218102008509,2.7440798021965893
157,15.700000000000001,132.91062036749395,9.339872622746974,2.761229040570037
158,15.8,133.66987397195896,9.456190424550535,2.7783698677609627
159,15.9,134.42749885119326,9.573170090123474,2.795502231555433
160,16.0,135.18348577377677,9.690810194105484,2.8126260797652973
161,16.1,135.93782552824743,9.809109303089032,2.8297413602283448
162,16.2,136.6905089232134,9.92806597563679,2.846848020808461
163,16.3,137.44152678746505,10.047678762299265,2.863946009395794
164,16.400000000000002,138.19086997008668,10.167946205632383,2.8810352739069027
165,16.5,138.93852934056812,10.288866840215306,2.8981157622849247
166,16.6,139.68449578891588,10.41043919266826,2.9151874224997303
167,16.7,140.42876022576417,10.532661781670496,2.9322502025480808
168,16.8,141.1713135824857,10.65553311797835,2.9493040504537915
169,16.900000000000002,141.91214681130225,10.77905170444335,2.9663489142678823
170,17.0,142.6512508853946,10.903216036030505,2.983384742068742
171,17.1,143.3886167990129,11.02802459983662,3.0004114819622854
172,17.2,144.12423556758617,11.153475875108724,3.0174290820821086
173,17.3,144.85809822783193,11.279568333262633,3.0344374905896525
174,17.400000000000002,145.59019583786522,11.406300437901528,3.0514366556743537
175,17.5,146.32051947730764,11.533670644834707,3.0684265255538072
176,17.6,147.04906024739623,11.661677402096396,3.0854070484739236
177,17.7,147.77580927109153,11.790319149964652,3.1023781727090842
178,17.8,148.50075769318607,11.919594320980378,3.1193398465623026
179,17.900000000000002,149.2238966804121,12.049501339966413,3.136292018365378
180,18.0,149.94521742154927,12.180038624046716,3.1532346364790547
181,18.1,150.66471112753197,12.31120458266569,3.170167649293181
182,18.2,151.38236903155646,12.442997617607519,3.1870910052268626
183,18.3,152.09818238918768,12.575416123015652,3.2040046527286212
184,18.400000000000002,152.8121424784658,12.708458485412406,3.220908540276556
185,18.5,153.5242406000123,12.842123083718569,3.237802616378491
186,18.6,154.23446807713643,12.976408289273197,3.2546868295721425
187,18.7,154.94281625594047,13.111312465853434,3.271561128425268
188,18.8,155.6492765054254,13.246833969694466,3.2884254615358266
189,18.900000000000002,156.35384021759603,13.382971149509542,3.3052797775321365
190,19.0,157.05649880756584,13.519722346510077,3.322124025073027
191,19.1,157.75724371366178,13.657085894425897,3.338958152847999
192,19.200000000000003,158.45606639752816,13.79506011952552,3.355782109577379
193,19.3,159.15295834423117,13.933643340636563,3.3725958440124804
194,19.400000000000002,159.84791106236236,14.072833869166194,3.3893993049357483
195,19.5,160.5409160841422,14.212630009121755,3.4061924411609277
196,19.6,161.2319649655232,14.353030057131406,3.4229752015332147
197,19.700000000000003,161.92104928629277,14.494032302464861,3.439747534929409
198,19.8,162.60816065017593,14.635635027054262,3.4565093902580757
199,19.900000000000002,163.29329068493763,14.777836505515092,3.4732607164596954
200,20.0,163.97643104248448,14.920635005167211,3.490001462506823
201,20.1,164.65757339896695,15.064028786055983,3.5067315774042456
202,20.200000000000003,165.33670945488035,15.208016100973428,3.5234510101891297
203,20.3,166.01383093516608,15.35259519547954,3.540159709931182
204,20.400000000000002,166.6889295893126,15.497764307923697,3.556857625732808
